gbifID,institutionCode,catalogNumber,kingdom,phylum,class,order,family,genus,species,lon,lat,year,country,region,evidence
2187428741,CLO,OBS645233631,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.52388,-13.03499,2018,Peru,Cuzco [Cusco],HUMAN_OBSERVATION
2187549560,CLO,OBS640457799,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2187665382,CLO,OBS640582367,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-75.68492,7.071922,2018,Colombia,Antioquia,HUMAN_OBSERVATION
2188089709,CLO,OBS641039599,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-75.83014,6.924782,2018,Colombia,Antioquia,HUMAN_OBSERVATION
2188135101,CLO,OBS641062359,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-75.7912,7.022826,2018,Colombia,Antioquia,HUMAN_OBSERVATION
2188431582,CLO,OBS641373964,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-75.75437,7.076016,2018,Colombia,Antioquia,HUMAN_OBSERVATION
2188433525,CLO,OBS646434420,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2188718173,CLO,OBS641625571,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.12351,11.143185,2018,Colombia,Magdalena,HUMAN_OBSERVATION
2189710266,CLO,OBS643166469,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.28365,12.183244,2018,Colombia,La Guajira,HUMAN_OBSERVATION
2189806665,CLO,OBS643322112,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60236,-0.684361,2018,Ecuador,Napo,HUMAN_OBSERVATION
2189821494,CLO,OBS643337706,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2018,Ecuador,Napo,HUMAN_OBSERVATION
2189856947,CLO,OBS643338317,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60236,-0.684361,2018,Ecuador,Napo,HUMAN_OBSERVATION
2189955399,CLO,OBS643538629,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-69.01651,9.766843,2018,Venezuela,Lara,HUMAN_OBSERVATION
2189955638,CLO,OBS643522133,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2018,Ecuador,Napo,HUMAN_OBSERVATION
2190779505,CLO,OBS644483292,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-72.7619,10.051132,2018,Venezuela,Zulia,HUMAN_OBSERVATION
2190845885,CLO,OBS644553169,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-72.7619,10.051132,2018,Venezuela,Zulia,HUMAN_OBSERVATION
2191110466,CLO,OBS636764075,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.140724,11.156623,2018,Colombia,Magdalena,HUMAN_OBSERVATION
2192013408,CLO,OBS645872334,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.52388,-13.03499,2018,Peru,Cuzco [Cusco],HUMAN_OBSERVATION
2192273809,CLO,OBS646112283,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-72.75208,10.065624,2018,Venezuela,Zulia,HUMAN_OBSERVATION
2192584661,CLO,OBS646434557,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2193052088,CLO,OBS647004826,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2193119097,CLO,OBS638274717,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59502,-18.09636,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2196070183,CLO,OBS641216560,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.36002,-12.872484,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2196088756,CLO,OBS641216425,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.532326,-13.049026,2018,Peru,Cuzco [Cusco],HUMAN_OBSERVATION
2196626585,CLO,OBS641755786,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.379,-12.871098,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2196631222,CLO,OBS641755894,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.532326,-13.049026,2018,Peru,Cuzco [Cusco],HUMAN_OBSERVATION
2196644281,CLO,OBS641755848,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.36002,-12.872484,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2196938561,CLO,OBS651334891,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.37564,-12.87021,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2197114891,CLO,OBS642580693,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-75.68492,7.071922,2018,Colombia,Antioquia,HUMAN_OBSERVATION
2197482705,CLO,OBS643008766,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60236,-0.684361,2018,Ecuador,Napo,HUMAN_OBSERVATION
2197700206,CLO,OBS643307956,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2018,Ecuador,Napo,HUMAN_OBSERVATION
2197950265,CLO,OBS643521608,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60236,-0.684361,2018,Ecuador,Napo,HUMAN_OBSERVATION
2197988262,CLO,OBS643546306,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60236,-0.684361,2018,Ecuador,Napo,HUMAN_OBSERVATION
2199096498,CLO,OBS645125112,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.37564,-12.87021,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2199399478,CLO,OBS645413191,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-72.7619,10.051132,2018,Venezuela,Zulia,HUMAN_OBSERVATION
2199477607,CLO,OBS645476502,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.77827,-0.659208,2018,Ecuador,Napo,HUMAN_OBSERVATION
2200075134,CLO,OBS655254533,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.37564,-12.87021,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2202817951,CLO,OBS649129387,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.37564,-12.87021,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2205085998,CLO,OBS651590219,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.37564,-12.87021,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2218463070,CLO,OBS696421987,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2018,Ecuador,Napo,HUMAN_OBSERVATION
2219893295,CLO,OBS703436852,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2018,Ecuador,Napo,HUMAN_OBSERVATION
2221324612,CLO,OBS712688752,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60236,-0.684361,2018,Ecuador,Napo,HUMAN_OBSERVATION
2227638754,CLO,OBS696423225,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60236,-0.684361,2018,Ecuador,Napo,HUMAN_OBSERVATION
2230595132,CLO,OBS703437606,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60236,-0.684361,2018,Ecuador,Napo,HUMAN_OBSERVATION
2231397515,CLO,OBS712995222,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2018,Ecuador,Napo,HUMAN_OBSERVATION
2574098081,iNaturalist,39138638,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-100.524283,22.158759,2018,Mexico,San Luis Potosí,HUMAN_OBSERVATION
2711371813,CLO,OBS835186847,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.056435,11.133719,2018,Colombia,Magdalena,HUMAN_OBSERVATION
2755785256,CLO,OBS729774656,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.37564,-12.87021,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2762041169,CLO,OBS835435002,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-73.947014,11.305776,2018,Colombia,Magdalena,HUMAN_OBSERVATION
2771307379,CLO,OBS891291073,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.64706,-18.120157,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2791516443,CLO,OBS907156350,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.37564,-12.87021,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
3079643783,iNaturalist,41575712,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-104.954088,23.432277,2018,Mexico,Durango,HUMAN_OBSERVATION
3090933759,iNaturalist,73886851,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-97.104703,17.968137,2018,Mexico,Oaxaca,HUMAN_OBSERVATION
2178597281,CLO,OBS648414697,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-69.12982,-13.71383,2018,Peru,Puno,HUMAN_OBSERVATION
2180334881,CLO,OBS650332146,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.11687,11.143624,2018,Colombia,Magdalena,HUMAN_OBSERVATION
2183855376,CLO,OBS654863658,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.584625,-0.664399,2018,Ecuador,Napo,HUMAN_OBSERVATION
2187380106,CLO,OBS645178580,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-69.01651,9.766843,2018,Venezuela,Lara,HUMAN_OBSERVATION
2188620751,CLO,OBS646619296,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.06748,0.648244,2018,Colombia,Putumayo,HUMAN_OBSERVATION
2190519205,CLO,OBS648876293,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.11687,11.143624,2018,Colombia,Magdalena,HUMAN_OBSERVATION
2190601136,CLO,OBS648945478,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.40374,-12.894872,2018,Peru,Cuzco [Cusco],HUMAN_OBSERVATION
2192656195,CLO,OBS646471402,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.454994,8.712214,2018,Venezuela,Mérida,HUMAN_OBSERVATION
2193087933,CLO,OBS651953657,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.11878,11.143149,2018,Colombia,Magdalena,HUMAN_OBSERVATION
2193142674,CLO,OBS647127212,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.64706,-18.120157,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2194178274,CLO,OBS648251115,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.584625,-0.664399,2018,Ecuador,Napo,HUMAN_OBSERVATION
2194286420,CLO,OBS648413110,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-68.97708,-13.9781,2018,Bolivia,La Paz,HUMAN_OBSERVATION
2195007893,CLO,OBS649105045,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-69.01651,9.766843,2018,Venezuela,Lara,HUMAN_OBSERVATION
2197219330,CLO,OBS651652115,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2197436421,CLO,OBS651889173,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2197678652,CLO,OBS652138707,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.11878,11.143149,2018,Colombia,Magdalena,HUMAN_OBSERVATION
2198643583,CLO,OBS653362490,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.11687,11.143624,2018,Colombia,Magdalena,HUMAN_OBSERVATION
2207298280,CLO,OBS654045276,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.37564,-12.87021,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2209322438,CLO,OBS656228842,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-69.00824,-13.845033,2018,Peru,Puno,HUMAN_OBSERVATION
2451697426,iNaturalist,35206832,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-103.922209,22.026975,2018,Mexico,Jalisco,HUMAN_OBSERVATION
2465289530,iNaturalist,35950082,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-103.71322,21.846129,2018,Mexico,Jalisco,HUMAN_OBSERVATION
2557749863,iNaturalist,37467135,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-97.138231,17.863848,2018,Mexico,Oaxaca,HUMAN_OBSERVATION
2722972731,CLO,OBS928790001,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.584625,-0.664399,2018,Ecuador,Napo,HUMAN_OBSERVATION
2745759139,CLO,OBS752837589,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-75.682526,7.091035,2018,Colombia,Antioquia,HUMAN_OBSERVATION
2798970325,CLO,OBS906475366,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2018,Ecuador,Napo,HUMAN_OBSERVATION
3131966326,CLO,OBS651889228,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
3132038478,CLO,OBS789895223,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59888,-18.104713,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
3218659303,CLO,OBS651642606,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
1913192748,iNaturalist,16458857,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-75.804014,6.780722,2018,Colombia,Antioquia,HUMAN_OBSERVATION
1913192783,iNaturalist,16458856,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-75.902788,6.642698,2018,Colombia,Antioquia,HUMAN_OBSERVATION
1914351454,iNaturalist,17132306,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-104.220061,19.420634,2018,Mexico,Jalisco,HUMAN_OBSERVATION
2184755684,CLO,OBS656215020,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2184852682,CLO,OBS656358025,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2184859034,CLO,OBS656358188,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2184910745,CLO,OBS656357207,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.598526,-18.105082,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2187755940,CLO,OBS659794238,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.740208,-22.102142,2018,Argentina,Salta,HUMAN_OBSERVATION
2187773408,CLO,OBS659820203,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-69.01651,9.766843,2018,Venezuela,Lara,HUMAN_OBSERVATION
2190332802,CLO,OBS662010697,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2192146593,CLO,OBS664246928,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2195300349,CLO,OBS654500033,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.588135,-0.104078,2018,Ecuador,Napo,HUMAN_OBSERVATION
2196429858,CLO,OBS668569465,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.38889,-12.808688,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2197502343,CLO,OBS657431460,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.37564,-12.87021,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2198578251,CLO,OBS658463200,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.7143,-0.719491,2018,Ecuador,Napo,HUMAN_OBSERVATION
2198581290,CLO,OBS658466122,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.530933,-20.024586,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2199779379,CLO,OBS659746904,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.740208,-22.102142,2018,Argentina,Salta,HUMAN_OBSERVATION
2200877361,CLO,OBS660799199,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2201974985,CLO,OBS657726581,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.140724,11.156623,2018,Colombia,Magdalena,HUMAN_OBSERVATION
2204390748,CLO,OBS660353953,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2018,Ecuador,Napo,HUMAN_OBSERVATION
2205769675,CLO,OBS661741520,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.64841,-18.125072,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2206565430,CLO,OBS662459767,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2206785802,CLO,OBS662692187,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.56188,-13.064819,2018,Peru,Cuzco [Cusco],HUMAN_OBSERVATION
2207831292,CLO,OBS667962060,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.740208,-22.102142,2018,Argentina,Salta,HUMAN_OBSERVATION
2207914792,CLO,OBS664246964,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2209452141,CLO,OBS656357820,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2210701336,CLO,OBS670696690,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.56188,-13.064819,2018,Peru,Cuzco [Cusco],HUMAN_OBSERVATION
2212890194,CLO,OBS660111446,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.740208,-22.102142,2018,Argentina,Salta,HUMAN_OBSERVATION
2213555109,CLO,OBS670563484,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.56188,-13.064819,2018,Peru,Cuzco [Cusco],HUMAN_OBSERVATION
2214371365,CLO,OBS671372654,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-77.60137,-0.674695,2018,Ecuador,Napo,HUMAN_OBSERVATION
2214472624,CLO,OBS661787047,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.140724,11.156623,2018,Colombia,Magdalena,HUMAN_OBSERVATION
2215428772,CLO,OBS662666263,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2217371680,CLO,OBS692787546,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.56188,-13.064819,2018,Peru,Cuzco [Cusco],HUMAN_OBSERVATION
2221103781,CLO,OBS668517191,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.38889,-12.808688,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2221112581,CLO,OBS668515131,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.35972,-12.8896,2018,Peru,Cuzco [Cusco],HUMAN_OBSERVATION
2221150900,CLO,OBS668569284,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.35972,-12.8896,2018,Peru,Cuzco [Cusco],HUMAN_OBSERVATION
2225112221,CLO,OBS684690448,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.24016,-12.632298,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2229448651,CLO,OBS692285036,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.56188,-13.064819,2018,Peru,Cuzco [Cusco],HUMAN_OBSERVATION
2759674752,CLO,OBS820367211,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.919315,-21.58152,2018,Bolivia,Tarija,HUMAN_OBSERVATION
2798286309,CLO,OBS894358877,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-74.140724,11.156623,2018,Colombia,Magdalena,HUMAN_OBSERVATION
2799790330,CLO,OBS892414803,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-69.14041,9.815263,2018,Venezuela,Lara,HUMAN_OBSERVATION
2802759939,iNaturalist,49910713,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-97.362831,20.616686,2018,Mexico,Veracruz,HUMAN_OBSERVATION
2814358806,iNaturalist,51864183,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.742633,-18.077267,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
3208353296,CLO,OBS656219164,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
3216839349,CLO,OBS662010488,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2192054124,CLO,OBS664103893,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.42096,-17.686344,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2192284503,CLO,OBS664418774,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-69.01651,9.766843,2018,Venezuela,Lara,HUMAN_OBSERVATION
2192469969,CLO,OBS664640904,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-66.52501,10.627667,2018,Venezuela,Vargas,HUMAN_OBSERVATION
2192699975,CLO,OBS664935543,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-75.689285,7.073101,2018,Colombia,Antioquia,HUMAN_OBSERVATION
2192847413,CLO,OBS665099989,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.80449,-22.424616,2018,Argentina,Salta,HUMAN_OBSERVATION
2192939897,CLO,OBS665183852,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-75.528,10.405535,2018,Colombia,Bolívar,HUMAN_OBSERVATION
2197130559,CLO,OBS669386012,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-76.73683,1.080926,2018,Colombia,Putumayo,HUMAN_OBSERVATION
2203098439,CLO,OBS662839306,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.4069,-12.879036,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2203959645,CLO,OBS663748113,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-76.73683,1.080926,2018,Colombia,Putumayo,HUMAN_OBSERVATION
2204913571,CLO,OBS664814466,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-75.849556,6.880587,2018,Colombia,Antioquia,HUMAN_OBSERVATION
2204953426,CLO,OBS664860366,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-67.908806,-14.162418,2018,Bolivia,La Paz,HUMAN_OBSERVATION
2206927145,CLO,OBS667186247,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-66.52501,10.627667,2018,Venezuela,Vargas,HUMAN_OBSERVATION
2207308798,CLO,OBS663425601,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-76.73683,1.080926,2018,Colombia,Putumayo,HUMAN_OBSERVATION
2207840254,CLO,OBS667976609,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.40327,-12.908633,2018,Peru,Madre de Dios,HUMAN_OBSERVATION
2207855586,CLO,OBS667979232,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-71.4018,-12.907959,2018,Peru,Cuzco [Cusco],HUMAN_OBSERVATION
2207907989,CLO,OBS668009462,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-67.908806,-14.162418,2018,Bolivia,La Paz,HUMAN_OBSERVATION
2208089954,CLO,OBS664580012,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59892,-18.10458,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
2208692461,CLO,OBS665324310,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,-63.59835,-18.105188,2018,Bolivia,Santa Cruz,HUMAN_OBSERVATION
